UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Benoit Laclau,@BenoitLaclau,2020-11-09T14:00:18.000Z,"#COVID19 has accelerated the shift to online shopping but will that stick post-pandemic? The EY #FutureConsumerIndex looks at the consumer trends and behaviors. #BetterWorkingWorld 
@EY_Consulting
 @EY_UKIFuture Consumer Index
The EY Future Consumer Index on behavior and sentiment identifies the scale, scope and stickiness of the deep pivot to online shopping.
ey.smh.re",,,1
EY UKI,@EY_UKI,2020-11-06T11:00:01.000Z,"Growing challenges from #COVID19, #Brexit and the changing patterns of consumer demand mean that companies need to act quickly to reshape their businesses. Read the latest #ReshapingResults blog: http://spr.ly/6011H6vRl",,1,1
Benoit Laclau,@BenoitLaclau,2020-11-06T10:24:42.000Z,"As #PrivateBusinesses weigh the impact of environmental sustainability, it’s becoming clear this is a priority for many consumers. 
@EY_UKI
 @EY_ConsultingCan business sustain itself without being environmentally sustainable?
Family enterprises are well placed to respond to the buying and work preferences of environmentally conscious Gen Z and millennials.
ey.smh.re",,,
New Start magazine,@NewStartMag,2020-11-06T09:37:28.000Z,"The impact of a lockdown on a local area is inextricably linked to its economy, according to a new report by 
@ADEPTLA
 and 
@EY_UKILocal areas urged take the lead in economic recovery
The impact of a lockdown on a local area is inextricably linked to its economy, according to a new report.The report by the Association of Directors of Environment, Economy, Planning and Transport
newstartmag.co.uk",,,
Criticaleye,@CriticaleyeUK,2020-11-06T09:08:47.000Z,"Great to hear from 
@natceeney
 at our recent #NEDforum, held in association with 
@EY_UKI
 and 
@TCS_Europe
. Read her comments on future boards in this week's #CommunityUpdate: https://criticaleye.com/inspiring/community-update.cfm?id=1088… #CeyeNED #Board #NED",,,
Criticaleye,@CriticaleyeUK,2020-11-06T09:03:39.000Z,"Brilliant insights from 
@EY_UKI
's Julie Carlyle on 'Shaping the Board for the Future', featured in this week's #CommunityUpdate: https://criticaleye.com/inspiring/community-update.cfm?id=1088… #leadership #CeyeNED",,,
EY UKI,@EY_UKI,2020-11-04T14:00:00.000Z,"Public value is not a new concept but #EYPublicValueCharter makes a fresh commitment to measure, create and evaluate #publicvalue with our #publicsector #clientsQuote Tweet
EY UKI
@EY_UKI
 · Oct 28
See how EY is helping organisations with its public value charter to measure, create and evaluate #publicvalue in our work with #publicsector clients http://spr.ly/6010GCwi8
@Julie_Teigland
@HywelBallEY
@AlisonKayEY
@AndyBaldwin_
@BenoitLaclau
@SteveIvermee_EY",,1,5
@ADEPTLiveLabs,@ADEPTLiveLabs,2020-11-04T10:29:00.000Z,"4 weeks to go until the #LiveLabs Expo! Book now to find out the #innovations driving change: https://bit.ly/31xlWJu. 
@ADEPTLA
 @atkinsglobal
 @Eurovia_UK
 @Atkins_JPavey
@kiergroup
 @O2
 @wsp
 @WSP_UK
 @Rachel__Skinner
 @EYnews
 @EY_UKI
 @AndrewC49183788
 @JamesBi63221591",,1,1
Criticaleye,@CriticaleyeUK,2020-11-04T09:21:09.000Z,"Taken at our recent #NEDforum, held in association with 
@EY_UKI
 & 
@TCS_UKI
, this week's #CommunityUpdates looks at 'Shaping the Board for the Future'. Thanks to leaders across our Community for their comments: https://criticaleye.com/inspiring/community-update.cfm?id=1088… #NED #nonexecutivedirector #leadershipShaping the Board for the Future
In this fast-moving, tech-driven age, Boards must ensure they and the wider business are prepared for the future. Today, that means looking beyond the immediate and pressing concerns to envision what...
criticaleye.com",,,3
Timewise,@Timewise_UK,2020-11-04T07:38:18.000Z,"LAST CHANCE: 5 days left until nominations close for the next #TimewisePowerList. Backed by 
@EY_UKI
 @LBGplc
 @DiageoGB
 & 
@RECPress
, all the winners’s stories will be published by Management Today on line, exclusively. More hereThe pandemic is a chance to rethink attitudes to part-time work
managementtoday.co.uk",,2,1
The Lawyer Events,@TheLawyerevents,2020-11-03T18:11:00.000Z,"With #LawyerAwards 2020 all wrapped up, we’d like to extend our thanks to our sponsors. Special thanks in particular go to 
@Travelers
 for their continued ongoing support of the awards.

Thanks to Bench Walk Advisors, 
@FTIConsulting
, 
@GallagherUK
, 
@Howden_UK
, 
@DLEXchange
, 
@EY_UKI",,2,7
Tori,@ToriRoberts,2020-11-02T15:02:20.000Z,"Establishing clear targets for greater racial equality is key to creating a diverse and inclusive workplace. I’m proud to see that 
@EY_UKI
 has joined the 
@CBItweets
 #ChangetheRaceRatio campaign, working with other businesses to address this important",,,3
Management Today,@MT_editorial,2020-11-02T14:30:21.000Z,"""I won't be taken seriously in the first 90 seconds when I walk into a room - and that's okay,"" says Sayeh Ghanbari, lead partner for 
@EY_UKI
 business consulting https://buff.ly/2ToskOy",,2,
The Lawyer Events,@TheLawyerevents,2020-11-02T13:57:40.000Z,"What does the energy transition mean for providers of legal services?

Read the analysis by Dimitri Papaefstratiou, Charles Morrison & Simon Collier from 
@EY_UKI
 

http://bit.ly/3eiccYI

#BusinessPartnerHubWhat does the energy transition mean for providers of legal services? | The Lawyer | Legal insight,...
The moment the penny dropped for Dimitri Papaefstratiou was two years ago at the annual International Petroleum Week. “It was a seminal moment,” he recalls. “For the first time, the agenda inside the...
thelawyer.com",,2,1
Charlie Alexander,@CPAlexander_EY,2020-11-02T13:10:15.000Z,"Real progress on tackling racial inequality requires tangible action and a concerted effort from businesses. Great to see 
@EY_UKI
 has committed to the 
@CBITweets
 #ChangetheRaceRatio campaign as part of our efforts on this agenda",,,1
Alternative Events,@altevents_,2020-11-02T13:05:43.000Z,"Another great line-up of speakers at this week's Alternative Hangouts, brought to you by @alternativeevts: 
@EcovisWY
 @SmithCooperLTD
 @JC_Accountants
 @EY_UKI
 @HillierHopkins
 @Meggittglobal
 @RonanDalyJermyn
 USS 
@Thorntons_Law
 @DeutscheBank
 @AskSimplyhealth
https://hubs.la/H0z3XLl0",,2,4
Sally Jones,@SallyJJonesEY,2020-10-29T17:55:56.000Z,"Recommended article by Rushmila Alam, 
@EY_UKI
 #Trade Strategy Director, on the critical #Brexit readiness challenges facing the grocery industry in 
@TheGrocerTime is running out to prepare for the end of the Brexit ...
Every business needs to revisit the easements on which it was hoping to rely, say Rushmila Alam, trade strategy director at EY UK
thegrocer.co.uk",,6,8
