UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Kevin Ellis,@KevinJDEllis,2020-02-05T14:50:53.000Z,"We're proud 
@PwC_UK
 to be the founding corporate sponsor of 
@Dept_for_Opps
 - a new movement championing social mobility in the UK. Employers have an important role to play in breaking down barriers and opening up opportunities for people of all backgrounds #socialmobilityQuote Tweet
Department for Opportunities
@Dept_for_Opps
 · Feb 3
Work with schools, colleges or charities to set up paid internship and work placement schemes targeting young people from low income backgrounds.

#socialmobility #careers #diversityandinclusion #inequality #socialclass",,21,42
Leanne de Souza,@rebelbuzz,2020-02-05T03:19:52.000Z,"“The traditional power structures are reliant on top down information control - they are in crisis.” 
@NickyCBryson
 @PwC
 #pause2020",,,1
Hiten Kotak,@kotak_hiten,2020-02-04T08:25:54.000Z,"#DDT abolishment can prove to be a great hit with corporates, some may still be disappointed with continuation of #LTGC #tax on listed securities View more in my article https://bit.ly/2OmtR5M co-authored with 
@Falgunishah
 #taxsutra#BudgetwithPwC #PwCDeals 
@PwC_IN",1,1,3
Alison Fisher,@AliFish76445338,2020-01-30T19:51:39.000Z,"If your child’s doctor still wants to inject chemicals into your child get out of there FAST 
@PwC
 Merck down again? Genie out of bottle? 
@blackrock
 @BankofAmerica
 @DrPanMD
 @DrPaulOffit
 @QMULBartsTheLonQuote Tweet
susan elizabeth
@susan_welch7
 · Jan 31
https://vimeo.com/386313325?ref=fb-share&1&fbclid=IwAR31GkpcgJFia1fREl8zLWY5bWoBws9u9hVOovc5j-Y6fAK9L3Q-5dTzM6E… Incredible 20 minute testimony from Dr Lawrence Palevsky. Impossible to watch and not understand how serious the situation has become.",,2,2
ULI Tampa Bay,@ULITampaBay,2020-01-29T18:55:56.000Z,"Tampa moved down one spot from 10th to 11th in 
@PwC
’s 2020 Emerging Trends in Real Estate Report. No shame in being 11th, says 
@Mitch_Roschelle
 #ULITampaBay #ULITrends2020",,,2
Mark Goldberg,@Mark_Goldberg,2020-01-23T16:08:55.000Z,"It's a headline that turns conventional wisdom upside down, but it's what 
@PwC
 found: 

Canadian mobile services top G7 affordability ranking | 
@natnewswatch
 http://j.mp/30JZ0VO #CDNtech #CDNpoli #CRTCQuote Tweet
National Newswatch
@natnewswatch
 · Jan 23
Canadian mobile services top G7 affordability ranking | National Newswatch https://nationalnewswatch.com/2020/01/23/canadian-mobile-services-top-g7-affordability-ranking/#.XimCu5y0IQ0.twitter…",,2,3
Matthew Childress,@ThewTweet,2020-01-23T15:32:28.000Z,"Even if mega-deals are trending down; 2019 saw a record number of #unicorns. 
 Explore the 
@PwCUS
 & 
@CBinsights
 MoneyTree™ Report: http://pwc.to/moneytreePwC MoneyTree Report
Quarterly insights from PwC professionals on historical trend data, updates on the Venture Capital and high-growth startups ecosystem.
pwc.com",,,
Justin O'Connor,@justinoconnor19,2020-01-23T01:24:16.000Z,"Even if mega-deals are trending down; 2019 saw a record number of #unicorns. 
 Explore the 
@PwCUS
 & 
@CBinsights
 MoneyTree™ Report: http://pwc.to/moneytreePwC MoneyTree Report
Quarterly insights from PwC professionals on historical trend data, updates on the Venture Capital and high-growth startups ecosystem.
pwc.com",,,
Cristina Ampil,@CristinaAmpil,2020-01-22T14:11:45.000Z,"#2 concern is #policy uncertainty but US CEOs, CFOs, and COOs are not taking it lying down. 
@PwCUS
 survey reveals how they plan to actively influence policy in data privacy, health and other important issues on the #roadto2020 elections https://pwc.com/us/en/library/risk-regulatory/2020-policy-regulation-concerns.html…Quote Tweet
PwC US
@PwCUS
 · Jan 22
Cyber threats remain a top concern for US CEOs. What else keeps them up at night? Read more in our latest #CEOSurvey: https://pwc.to/2Rf7e5f",,,
Kayvan Shahabi,@kayvan711,2020-01-22T13:55:11.000Z,"Even if mega-deals are trending down; 2019 saw a record number of #unicorns. 
 Explore the 
@PwCUS
 & 
@CBinsights
 MoneyTree™ Report: http://pwc.to/moneytreePwC MoneyTree Report
Quarterly insights from PwC professionals on historical trend data, updates on the Venture Capital and high-growth startups ecosystem.
pwc.com",,,1
Christian Putnam,@Christian_Put,2020-01-18T12:20:07.000Z,"Even if mega-deals are trending down; 2019 saw a record number of #unicorns. 
 Explore the 
@PwCUS
 & 
@CBinsights
 MoneyTree™ Report: http://pwc.to/moneytreePwC MoneyTree Report
Quarterly insights from PwC professionals on historical trend data, updates on the Venture Capital and high-growth startups ecosystem.
pwc.com",,,
Kathryn Mingram,@mingram_kathryn,2020-01-17T21:01:17.000Z,"Even if mega-deals are trending down; 2019 saw a record number of #unicorns. 
 Explore the 
@PwCUS
 & 
@CBinsights
 MoneyTree™ Report: http://pwc.to/moneytreePwC MoneyTree Report
Quarterly insights from PwC professionals on historical trend data, updates on the Venture Capital and high-growth startups ecosystem.
pwc.com",,,
Veon,@veonbrewster,2020-01-17T20:32:26.000Z,"Even if mega-deals are trending down; 2019 saw a record number of #unicorns. 
 Explore the 
@PwCUS
 & 
@CBinsights
 MoneyTree™ Report: http://pwc.to/moneytreePwC MoneyTree Report
Quarterly insights from PwC professionals on historical trend data, updates on the Venture Capital and high-growth startups ecosystem.
pwc.com",,,
Jill (Singer) Kiemele,@jillkiemele,2020-01-17T18:57:29.000Z,"Even if mega-deals are trending down; 2019 saw a record number of #unicorns. 
 Explore the 
@PwCUS
 & 
@CBinsights
 MoneyTree™ Report: http://pwc.to/moneytreePwC MoneyTree Report
Quarterly insights from PwC professionals on historical trend data, updates on the Venture Capital and high-growth startups ecosystem.
pwc.com",,,1
Jessica G.,@1people1world,2020-01-17T18:44:36.000Z,"Even if mega-deals are trending down; 2019 saw a record number of #unicorns. 
 Explore the 
@PwCUS
 & 
@CBinsights
 MoneyTree™ Report: http://pwc.to/moneytreePwC MoneyTree Report
Quarterly insights from PwC professionals on historical trend data, updates on the Venture Capital and high-growth startups ecosystem.
pwc.com",,,
Princy Jain,@JainPrincyjain,2020-01-16T23:02:41.000Z,"Even if mega-deals are trending down; 2019 saw a record number of #unicorns. 
 Explore the 
@PwCUS
 & 
@CBinsights
 MoneyTree™ Report: http://pwc.to/moneytreePwC MoneyTree Report
Quarterly insights from PwC professionals on historical trend data, updates on the Venture Capital and high-growth startups ecosystem.
pwc.com",,,
