UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Salahuddin Khawaja,@salahkhawaja,2020-08-09T19:01:52.000Z,"Banks And #FinTech : Better Collaboration = Amazing Value Creation
by 
@EYnews
 @antgrasso
TY, MT 
@Ronald_vanLoon
 

#Banking #DigitalTransformation #Finance #Digital #Tech

Cc: 
@sbmeunier
 @7wdata
 @fintechna
 @HeinzVHoenen
 @Fabriziobustama
 @Xbond49
 @enricomolinari
 @psb_dc
 @AkwyZAndreas Staub and 7 others",1,9,12
Ronald van Loon,@Ronald_vanLoon,2020-08-09T18:51:59.000Z,"Banks And #FinTech : Better Collaboration = Amazing Value Creation
by 
@EYnews
 @antgrasso
#Banking #DigitalTransformation #Finance #Digital #Tech

Cc: 
@sbmeunier
 @7wdata
 @fintechna",,8,7
Kavisha Raina,@Kavisha_Raina,2020-07-22T21:32:56.000Z,"Yes I have the #CourageToLead
Grateful to our courageous leadership for sending an award of appreciation and for calling out the ""EY superhero"" in us #EY 
@EYnews
 #EYProud #BuildingABetterWorkingWorld",,,1
MMA Global,@MMAglobal,2020-07-21T14:47:41.000Z,"Who’s ready for Day 2 of our #CEOCMO Summit VIRTUAL?  We’ve got an amazing agenda ahead that includes sessions with industry leaders from 
@CocaColaCo
 @NFL
 @Uber
 @EY_US
 & more!  The fun starts at 11am EST! Let’s go!  http://ow.ly/TTk230qZrUM #ShapeTheFuture #VirtualEventsCEO & CMO Summit Virtual
By joining the intimate MMA CEO & CMO Summit you’ll have a unique opportunity together with an exclusive group of industry thought leaders to help lead the industry forward as we ARCHITECT the future
mmaglobal.com",,1,
Birmingham St Mary's Hospice,@brumshospice,2020-07-21T12:00:48.000Z,"We're so grateful that 
@EYNews
 Birmingham office voted for our Hospice as their Charity of the Year- what a partnership! Thank you to everyone who has taken part in the Let's Get Moving challenge to raise vital funds for our hospice during these uncertain times",,3,9
Gaurav Taneja,@GTT68,2020-07-21T11:55:59.000Z,"Glad to share 
@EY_India
’s latest study to identify constraints on female participation in skill training & labor market in India, commissioned by 
@MSDESkillIndia
 & anchored by 
@DGT_MSDE
 under the 
@WorldBank
 funded project STRIVE https://bit.ly/2WDrIGV #EqualOpportunities",2,6,17
rebecca.white,@rebkawhite,2020-07-21T08:09:27.000Z,"Am I the only one a bit excited to see 
@michaelsheen
 on awesome line-up this morning on Money, Debt & Mental Health 
@the_young_fdn
 @EYnews
 @cabinetofficeuk
 @monzo
 @CarnegieUKTrust
 @turn2us_org
 @Calderdale
 @Fair4AllFinance
 @DurhamCouncil
 @hummingbirdbtn
 @HSBC_UK
 @AnglianWaterGIF",1,,3
Peter Scoffham,@pscoffham,2020-07-10T08:06:38.000Z,".
@EY_UKI
 has published its commitment to anti-racism in the UK, outlining new actions we will be taking to create long-lasting positive progress on racial equality. Our UK Chair 
@HywelBallEY
 shares insights on our actions in 
@CityAMWe must do more to tackle racial inequality in the workplace - CityAM
While I’m truly proud to take on the role of EY UK chair, having started at the firm 35 years ago, I’ve been profoundly struck by conversations with our Black colleagues following the killing of...
ey.smh.re",,,
Breaking Ground,@BrGround,2020-07-09T21:58:18.000Z,"“It is necessary to let go of things that are heavy.” Yesterday was definitely made lighter with lovely notes  from 
@ey_us
 NY office & our Junior Board, and  fresh meals from our partners 
@gothamorg
, 
@gwmarket
, and 
@la_palapa
. Smiles all around! #Grateful #COVID19Heroes",,1,3
MCA,@TheMCA_UK,2020-07-09T20:10:09.000Z,"Lots of exceptional finalists in the Team Leader Consultant of the Year with 
@EY_UKI
  Laura Flynn highly commended for positive leadership skills #MCAawards",,3,7
