UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
JAY PALTER,@jaypalter,2020-05-30T20:10:04.000Z,"Online presence & #influence among consultancy employees

h/t 
@AkwyZ
 @johnmaeda
 @gerald_bader
 @KevinJDEllis
 @JulieSweet
 @Bob_Moritz
 @YvonneSonsino
 @NandanNilekani
 @BillThomas_KPMG
 @hjameswilson
 @NeilMilliken
 

Read: https://buff.ly/2YvbqBV
via 
@WilliamsTim
 @Onalytica",,2,3
Madridista-Swedeninho,@MadridstaLoco,2020-05-30T12:40:52.000Z,"Real Madrid named most valuable European football club by KPMG consultancy firm. 
1-Real Madrid 3.478 billion
2-Manchester United 3.342 billion
3-FC Barcelona 3.193 billion
4-Bayern Munich 2.878 billion
5-Liverpool 2.658 billion",1,1,10
Bas Looijestein,@BasLooijestein,2020-05-28T08:51:22.000Z,"Consultancy_uk: KPMG partner Dale Williams joins Boston Consulting GroupKPMG partner Dale Williams joins Boston Consulting Group
Boston Consulting Group has appointed Dale Williams to its Operations practice in London. Williams arrives having spent the last decade at Big Four firm KPMG.
consultancy.uk",,,
JAY PALTER,@jaypalter,2020-05-28T01:13:04.000Z,"Online presence & #influence among consultancy employees

Great list!
h/t 
@AkwyZ
 @johnmaeda
 @gerald_bader
 @KevinJDEllis
 @JulieSweet
 @Bob_Moritz
 @YvonneSonsino
 @NandanNilekani
 @BillThomas_KPMG
 @hjameswilson
 @NeilMilliken
 

Read: https://buff.ly/3aSCCwO
via 
@WilliamsTim
 @Onalytica",,2,3
Nicholas Molodyko,@molodyko,2020-05-26T12:16:27.000Z,"Four consultancy firms —KPMG, Ernst & Young, Deloitte and PricewaterhouseCoopers— are responsible for the creation of the tax haven ecosystem in the former British colonies from where corruption money from around the world is laundered and funnelled into the City of London.",1,1,
Bas Looijestein,@BasLooijestein,2020-05-22T09:51:21.000Z,"Consultancy_uk: Andrew Burn named KPMG UK Head of AutomotiveAndrew Burn named KPMG UK Head of Automotive
Restructuring expert Andrew Burn has been named as KPMG UK’s new Head of Automotive. Burn takes over from the out-going Justin Benson.
consultancy.uk",,,
InsFocus,@InsFocus,2020-05-21T18:30:11.000Z,"The global consultancy KPMG recently published a very detailed and useful article about the response of the insurance industry to the COVID-19 crisis.

This article is a must read! Follow this link to access the article:
https://home.kpmg/xx/en/home/insights/2020/04/covid-19-global-insurance-response.html…

#insfocus #insurance #coronavirusCOVID-19: the global insurance response
Global persepctive on the various ways the insurance sector in affected countries have responded to COVID-19.
home.kpmg",,,1
Gaurav Kushwaha,@caagaurav,2020-04-13T05:57:16.000Z,"Seven of the top global consultancy firms —– Bain & Co, EY, PwC, BCG, KPMG, Primus Partners and Mirae Asset Management — have joined hands with 
@investindia
  to chalk out an economic revival strategy for India after the pandemic comes to an end.Top consultancies join hands with Invest India for economic revival
M RameshChennai, April 12 Seven of the top global consultancy firms —– Bain & Co, EY, PwC, BCG, KPMG, Primus Partners and Mirae Asset Management — ha
epaper.thehindubusinessline.com",,,
Rahul Ranjan,@contact2r,2020-04-12T17:25:09.000Z,"Covid-19:

Seven of the top global consultancy firms – Bain & Co, EY, PwC, BCG, KPMG, Primus Partners and Mirae Asset Management – have joined hand with Invest India to chalk out an economic revival strategy for India after the pandemic comes to an end.Seven major consultancies join hands with Invest India for economic revival post Covid-19
Group to chalk out strategy, action plan post Covid-19
thehindubusinessline.com",,,1
Amrita Bhinder,@amritabhinder,2020-04-12T17:23:36.000Z,"Covid-19:

Seven of the top global consultancy firms – Bain & Co, EY, PwC, BCG, KPMG, Primus Partners and Mirae Asset Management – have joined hand with Invest India to chalk out an economic revival strategy for India after the pandemic comes to an end.Seven major consultancies join hands with Invest India for economic revival post Covid-19
Group to chalk out strategy, action plan post Covid-19
thehindubusinessline.com",11,55,120
AMPro,@amprouk,2020-03-31T11:20:38.000Z,KPMG outlines considerations for business in “challenging financial climate” https://accessandmobilityprofessional.com/kpmg-outlines-considerations-for-business-in-challenging-financial-climate/… #business #finance #consultancy,,,
